,name_long,name,path_left_read,path_right_read,region,location,latitude,longitude,altitude
0,Sweden-Aspo.ASP01,ASP01,betula_pendula/40541_ID1242_239-ASP01-A003-G06_S1_L001_R1_001.fastq.gz,betula_pendula/40541_ID1242_239-ASP01-A003-G06_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
1,Sweden-Aspo.ASP02,ASP02,betula_pendula/40821_ID1242_123-ASP02-A002-C04_S1_L001_R1_001.fastq.gz,betula_pendula/40821_ID1242_123-ASP02-A002-C04_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
2,Sweden-Aspo.ASP03,ASP03,betula_pendula/40597_ID1242_295-ASP03-A004-G01_S1_L001_R1_001.fastq.gz,betula_pendula/40597_ID1242_295-ASP03-A004-G01_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
3,Sweden-Aspo.ASP04,ASP04,betula_pendula/40515_ID1242_213-ASP04-A003-E03_S1_L001_R1_001.fastq.gz,betula_pendula/40515_ID1242_213-ASP04-A003-E03_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
4,Sweden-Aspo.ASP05,ASP05,betula_pendula/40519_ID1242_217-ASP05-A003-A04_S1_L001_R1_001.fastq.gz,betula_pendula/40519_ID1242_217-ASP05-A003-A04_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
5,Sweden-Aspo.ASP06,ASP06,betula_pendula/40880_ID1242_182-ASP06-A002-F11_S1_L001_R1_001.fastq.gz,betula_pendula/40880_ID1242_182-ASP06-A002-F11_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
6,Sweden-Aspo.ASP07,ASP07,betula_pendula/40780_ID1242_82-ASP07-A001-B11_S1_L001_R1_001.fastq.gz,betula_pendula/40780_ID1242_82-ASP07-A001-B11_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
7,Sweden-Aspo.ASP08,ASP08,betula_pendula/40587_ID1242_285-ASP08-A003-E12_S1_L001_R1_001.fastq.gz,betula_pendula/40587_ID1242_285-ASP08-A003-E12_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
8,Sweden-Aspo.ASP09,ASP09,betula_pendula/40542_ID1242_240-ASP09-A003-H06_S1_L001_R1_001.fastq.gz,betula_pendula/40542_ID1242_240-ASP09-A003-H06_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
9,Sweden-Aspo.ASP10,ASP10,betula_pendula/40567_ID1242_265-ASP10-A003-A10_S1_L001_R1_001.fastq.gz,betula_pendula/40567_ID1242_265-ASP10-A003-A10_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
10,Sweden-Aspo.ASP11,ASP11,betula_pendula/40534_ID1242_232-ASP11-A003-H05_S1_L001_R1_001.fastq.gz,betula_pendula/40534_ID1242_232-ASP11-A003-H05_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
11,Sweden-Aspo.ASP12,ASP12,betula_pendula/40506_ID1242_204-ASP12-A003-D02_S1_L001_R1_001.fastq.gz,betula_pendula/40506_ID1242_204-ASP12-A003-D02_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
12,Sweden-Aspo.ASP13,ASP13,betula_pendula/40844_ID1242_146-ASP13-A002-B07_S1_L001_R1_001.fastq.gz,betula_pendula/40844_ID1242_146-ASP13-A002-B07_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
13,Sweden-Aspo.ASP14,ASP14,betula_pendula/40554_ID1242_252-ASP14-A003-D08_S1_L001_R1_001.fastq.gz,betula_pendula/40554_ID1242_252-ASP14-A003-D08_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
14,Sweden-Aspo.ASP15,ASP15,betula_pendula/40884_ID1242_186-ASP15-A002-B12_S1_L001_R1_001.fastq.gz,betula_pendula/40884_ID1242_186-ASP15-A002-B12_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
15,Sweden-Aspo.ASP16,ASP16,betula_pendula/40754_ID1242_56-ASP16-A001-H07_S1_L001_R1_001.fastq.gz,betula_pendula/40754_ID1242_56-ASP16-A001-H07_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
16,Sweden-Aspo.ASP17,ASP17,betula_pendula/40529_ID1242_227-ASP17-A003-C05_S1_L001_R1_001.fastq.gz,betula_pendula/40529_ID1242_227-ASP17-A003-C05_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
17,Sweden-Aspo.ASP18,ASP18,betula_pendula/40846_ID1242_148-ASP18-A002-D07_S1_L001_R1_001.fastq.gz,betula_pendula/40846_ID1242_148-ASP18-A002-D07_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
18,Sweden-Aspo.ASP19,ASP19,betula_pendula/40803_ID1242_105-ASP19-A002-A02_S1_L001_R1_001.fastq.gz,betula_pendula/40803_ID1242_105-ASP19-A002-A02_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
19,Sweden-Aspo.ASP20,ASP20,betula_pendula/40857_ID1242_159-ASP20-A002-G08_S1_L001_R1_001.fastq.gz,betula_pendula/40857_ID1242_159-ASP20-A002-G08_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
20,Sweden-Aspo.ASP21,ASP21,betula_pendula/40864_ID1242_166-ASP21-A002-F09_S1_L001_R1_001.fastq.gz,betula_pendula/40864_ID1242_166-ASP21-A002-F09_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
21,Sweden-Aspo.ASP22,ASP22,betula_pendula/40875_ID1242_177-ASP22-A002-A11_S1_L001_R1_001.fastq.gz,betula_pendula/40875_ID1242_177-ASP22-A002-A11_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
22,Sweden-Aspo.ASP50,ASP50,betula_pendula/40917_ID1242_411-ASP50-A005-C04_S1_L001_R1_001.fastq.gz,betula_pendula/40917_ID1242_411-ASP50-A005-C04_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
23,Sweden-Aspo.ASP55,ASP55,betula_pendula_resequence/45504_ID1242_292-ASP55-A004-D01_S2_L001_R1_001.fastq.gz,betula_pendula_resequence/45504_ID1242_292-ASP55-A004-D01_S2_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
24,Sweden-Aspo.ASP56,ASP56,betula_pendula/40842_ID1242_144-ASP56-A002-H06_S1_L001_R1_001.fastq.gz,betula_pendula/40842_ID1242_144-ASP56-A002-H06_S1_L001_R2_001.fastq.gz,Sweden,Aspo,59.48,17.0,30
25,Sweden-Brattby.BRA01,BRA01,betula_pendula/40604_ID1242_302-BRA01-A004-F02_S1_L001_R1_001.fastq.gz,betula_pendula/40604_ID1242_302-BRA01-A004-F02_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
26,Sweden-Brattby.BRA02,BRA02,betula_pendula/40646_ID1242_344-BRA02-A004-H07_S1_L001_R1_001.fastq.gz,betula_pendula/40646_ID1242_344-BRA02-A004-H07_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
27,Sweden-Brattby.BRA04,BRA04,betula_pendula/40843_ID1242_145-BRA04-A002-A07_S1_L001_R1_001.fastq.gz,betula_pendula/40843_ID1242_145-BRA04-A002-A07_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
28,Sweden-Brattby.BRA05,BRA05,betula_pendula/40745_ID1242_47-BRA05-A001-G06_S1_L001_R1_001.fastq.gz,betula_pendula/40745_ID1242_47-BRA05-A001-G06_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
29,Sweden-Brattby.BRA06,BRA06,betula_pendula/40888_ID1242_190-BRA06-A002-F12_S1_L001_R1_001.fastq.gz,betula_pendula/40888_ID1242_190-BRA06-A002-F12_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
30,Sweden-Brattby.BRA08,BRA08,betula_pendula/40669_ID1242_367-BRA08-A004-G10_S1_L001_R1_001.fastq.gz,betula_pendula/40669_ID1242_367-BRA08-A004-G10_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
31,Sweden-Brattby.BRA09,BRA09,betula_pendula/40639_ID1242_337-BRA09-A004-A07_S1_L001_R1_001.fastq.gz,betula_pendula/40639_ID1242_337-BRA09-A004-A07_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
32,Sweden-Brattby.BRA10,BRA10,betula_pendula/40824_ID1242_126-BRA10-A002-F04_S1_L001_R1_001.fastq.gz,betula_pendula/40824_ID1242_126-BRA10-A002-F04_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
33,Sweden-Brattby.BRA11,BRA11,betula_pendula/40887_ID1242_189-BRA11-A002-E12_S1_L001_R1_001.fastq.gz,betula_pendula/40887_ID1242_189-BRA11-A002-E12_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
34,Sweden-Brattby.BRA12,BRA12,betula_pendula/40607_ID1242_305-BRA12-A004-A03_S1_L001_R1_001.fastq.gz,betula_pendula/40607_ID1242_305-BRA12-A004-A03_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
35,Sweden-Brattby.BRA13,BRA13,betula_pendula/40558_ID1242_256-BRA13-A003-H08_S1_L001_R1_001.fastq.gz,betula_pendula/40558_ID1242_256-BRA13-A003-H08_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
36,Sweden-Brattby.BRA14,BRA14,betula_pendula/40631_ID1242_329-BRA14-A004-A06_S1_L001_R1_001.fastq.gz,betula_pendula/40631_ID1242_329-BRA14-A004-A06_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
37,Sweden-Brattby.BRA15,BRA15,betula_pendula/40834_ID1242_136-BRA15-A002-H05_S1_L001_R1_001.fastq.gz,betula_pendula/40834_ID1242_136-BRA15-A002-H05_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
38,Sweden-Brattby.BRA16,BRA16,betula_pendula/40657_ID1242_355-BRA16-A004-C09_S1_L001_R1_001.fastq.gz,betula_pendula/40657_ID1242_355-BRA16-A004-C09_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
39,Sweden-Brattby.BRA17,BRA17,betula_pendula/40645_ID1242_343-BRA17-A004-G07_S1_L001_R1_001.fastq.gz,betula_pendula/40645_ID1242_343-BRA17-A004-G07_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
40,Sweden-Brattby.BRA18,BRA18,betula_pendula/40521_ID1242_219-BRA18-A003-C04_S1_L001_R1_001.fastq.gz,betula_pendula/40521_ID1242_219-BRA18-A003-C04_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
41,Sweden-Brattby.BRA19,BRA19,betula_pendula/40633_ID1242_331-BRA19-A004-C06_S1_L001_R1_001.fastq.gz,betula_pendula/40633_ID1242_331-BRA19-A004-C06_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
42,Sweden-Brattby.BRA20,BRA20,betula_pendula/40589_ID1242_287-BRA20-A003-G12_S1_L001_R1_001.fastq.gz,betula_pendula/40589_ID1242_287-BRA20-A003-G12_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
43,Sweden-Brattby.BRA22,BRA22,betula_pendula/40579_ID1242_277-BRA22-A003-E11_S1_L001_R1_001.fastq.gz,betula_pendula/40579_ID1242_277-BRA22-A003-E11_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
44,Sweden-Brattby.BRA23,BRA23,betula_pendula/40635_ID1242_333-BRA23-A004-E06_S1_L001_R1_001.fastq.gz,betula_pendula/40635_ID1242_333-BRA23-A004-E06_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
45,Sweden-Brattby.BRA24,BRA24,betula_pendula/40545_ID1242_243-BRA24-A003-C07_S1_L001_R1_001.fastq.gz,betula_pendula/40545_ID1242_243-BRA24-A003-C07_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
46,Sweden-Brattby.BRA25,BRA25,betula_pendula/40531_ID1242_229-BRA25-A003-E05_S1_L001_R1_001.fastq.gz,betula_pendula/40531_ID1242_229-BRA25-A003-E05_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
47,Sweden-Brattby.BRA26,BRA26,betula_pendula/40815_ID1242_117-BRA26-A002-E03_S1_L001_R1_001.fastq.gz,betula_pendula/40815_ID1242_117-BRA26-A002-E03_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
48,Sweden-Brattby.BRA27,BRA27,betula_pendula/40660_ID1242_358-BRA27-A004-F09_S1_L001_R1_001.fastq.gz,betula_pendula/40660_ID1242_358-BRA27-A004-F09_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
49,Sweden-Brattby.BRA30,BRA30,betula_pendula/40595_ID1242_293-BRA30-A004-E01_S1_L001_R1_001.fastq.gz,betula_pendula/40595_ID1242_293-BRA30-A004-E01_S1_L001_R2_001.fastq.gz,Sweden,Brattby,63.91,19.97,170
50,Sweden-Burea.BUR01,BUR01,betula_pendula/40856_ID1242_158-BUR01-A002-F08_S1_L001_R1_001.fastq.gz,betula_pendula/40856_ID1242_158-BUR01-A002-F08_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
51,Sweden-Burea.BUR02,BUR02,betula_pendula/40926_ID1242_420-BUR02-A005-D05_S1_L001_R1_001.fastq.gz,betula_pendula/40926_ID1242_420-BUR02-A005-D05_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
52,Sweden-Burea.BUR03,BUR03,betula_pendula/40619_ID1242_317-BUR03-A004-E04_S1_L001_R1_001.fastq.gz,betula_pendula/40619_ID1242_317-BUR03-A004-E04_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
53,Sweden-Burea.BUR04,BUR04,betula_pendula/40539_ID1242_237-BUR04-A003-E06_S1_L001_R1_001.fastq.gz,betula_pendula/40539_ID1242_237-BUR04-A003-E06_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
54,Sweden-Burea.BUR05,BUR05,betula_pendula/40578_ID1242_276-BUR05-A003-D11_S1_L001_R1_001.fastq.gz,betula_pendula/40578_ID1242_276-BUR05-A003-D11_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
55,Sweden-Burea.BUR06,BUR06,betula_pendula/40501_ID1242_199-BUR06-A003-G01_S1_L001_R1_001.fastq.gz,betula_pendula/40501_ID1242_199-BUR06-A003-G01_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
56,Sweden-Burea.BUR07,BUR07,betula_pendula/40536_ID1242_234-BUR07-A003-B06_S1_L001_R1_001.fastq.gz,betula_pendula/40536_ID1242_234-BUR07-A003-B06_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
57,Sweden-Burea.BUR08,BUR08,betula_pendula/40798_ID1242_100-BUR08-A002-D01_S1_L001_R1_001.fastq.gz,betula_pendula/40798_ID1242_100-BUR08-A002-D01_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
58,Sweden-Burea.BUR10,BUR10,betula_pendula/40614_ID1242_312-BUR10-A004-H03_S1_L001_R1_001.fastq.gz,betula_pendula/40614_ID1242_312-BUR10-A004-H03_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
59,Sweden-Burea.BUR11,BUR11,betula_pendula/40872_ID1242_174-BUR11-A002-F10_S1_L001_R1_001.fastq.gz,betula_pendula/40872_ID1242_174-BUR11-A002-F10_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
60,Sweden-Burea.BUR12,BUR12,betula_pendula/40526_ID1242_224-BUR12-A003-H04_S1_L001_R1_001.fastq.gz,betula_pendula/40526_ID1242_224-BUR12-A003-H04_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
61,Sweden-Burea.BUR13,BUR13,betula_pendula/40568_ID1242_266-BUR13-A003-B10_S1_L001_R1_001.fastq.gz,betula_pendula/40568_ID1242_266-BUR13-A003-B10_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
62,Sweden-Burea.BUR14,BUR14,betula_pendula/40763_ID1242_65-BUR14-A001-A09_S1_L001_R1_001.fastq.gz,betula_pendula/40763_ID1242_65-BUR14-A001-A09_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
63,Sweden-Burea.BUR15,BUR15,betula_pendula/40533_ID1242_231-BUR15-A003-G05_S1_L001_R1_001.fastq.gz,betula_pendula/40533_ID1242_231-BUR15-A003-G05_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
64,Sweden-Burea.BUR16,BUR16,betula_pendula/40665_ID1242_363-BUR16-A004-C10_S1_L001_R1_001.fastq.gz,betula_pendula/40665_ID1242_363-BUR16-A004-C10_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
65,Sweden-Burea.BUR17,BUR17,betula_pendula/40755_ID1242_57-BUR17-A001-A08_S1_L001_R1_001.fastq.gz,betula_pendula/40755_ID1242_57-BUR17-A001-A08_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
66,Sweden-Burea.BUR18,BUR18,betula_pendula/40573_ID1242_271-BUR18-A003-G10_S1_L001_R1_001.fastq.gz,betula_pendula/40573_ID1242_271-BUR18-A003-G10_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
67,Sweden-Burea.BUR19,BUR19,betula_pendula/40775_ID1242_77-BUR19-A001-E10_S1_L001_R1_001.fastq.gz,betula_pendula/40775_ID1242_77-BUR19-A001-E10_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
68,Sweden-Burea.BUR20,BUR20,betula_pendula/40576_ID1242_274-BUR20-A003-B11_S1_L001_R1_001.fastq.gz,betula_pendula/40576_ID1242_274-BUR20-A003-B11_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
69,Sweden-Burea.BUR21,BUR21,betula_pendula/40572_ID1242_270-BUR21-A003-F10_S1_L001_R1_001.fastq.gz,betula_pendula/40572_ID1242_270-BUR21-A003-F10_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
70,Sweden-Burea.BUR22,BUR22,betula_pendula/40792_ID1242_94-BUR22-A001-F12_S1_L001_R1_001.fastq.gz,betula_pendula/40792_ID1242_94-BUR22-A001-F12_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
71,Sweden-Burea.BUR23,BUR23,betula_pendula/40741_ID1242_43-BUR23-A001-C06_S1_L001_R1_001.fastq.gz,betula_pendula/40741_ID1242_43-BUR23-A001-C06_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
72,Sweden-Burea.BUR24,BUR24,betula_pendula/40806_ID1242_108-BUR24-A002-D02_S1_L001_R1_001.fastq.gz,betula_pendula/40806_ID1242_108-BUR24-A002-D02_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
73,Sweden-Burea.BUR25a,BUR25a,betula_pendula/40706_ID1242_8-BUR25a-A001-H01_S1_L001_R1_001.fastq.gz,betula_pendula/40706_ID1242_8-BUR25a-A001-H01_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
74,Sweden-Burea.BUR25b,BUR25b,betula_pendula/40532_ID1242_230-BUR25b-A003-F05_S1_L001_R1_001.fastq.gz,betula_pendula/40532_ID1242_230-BUR25b-A003-F05_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
75,Sweden-Burea.BUR27a,BUR27a,betula_pendula/40551_ID1242_249-BUR27a-A003-A08_S1_L001_R1_001.fastq.gz,betula_pendula/40551_ID1242_249-BUR27a-A003-A08_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
76,Sweden-Burea.BUR27b,BUR27b,betula_pendula/40622_ID1242_320-BUR27b-A004-H04_S1_L001_R1_001.fastq.gz,betula_pendula/40622_ID1242_320-BUR27b-A004-H04_S1_L001_R2_001.fastq.gz,Sweden,Burea,64.53,21.07,80
77,Sweden-Djurrod.DJU01,DJU01,betula_pendula/40770_ID1242_72-DJU01-A001-H09_S1_L001_R1_001.fastq.gz,betula_pendula/40770_ID1242_72-DJU01-A001-H09_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
78,Sweden-Djurrod.DJU02,DJU02,betula_pendula/40611_ID1242_309-DJU02-A004-E03_S1_L001_R1_001.fastq.gz,betula_pendula/40611_ID1242_309-DJU02-A004-E03_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
79,Sweden-Djurrod.DJU04,DJU04,betula_pendula/40828_ID1242_130-DJU04-A002-B05_S1_L001_R1_001.fastq.gz,betula_pendula/40828_ID1242_130-DJU04-A002-B05_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
80,Sweden-Djurrod.DJU06,DJU06,betula_pendula/40608_ID1242_306-DJU06-A004-B03_S1_L001_R1_001.fastq.gz,betula_pendula/40608_ID1242_306-DJU06-A004-B03_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
81,Sweden-Djurrod.DJU07,DJU07,betula_pendula/40929_ID1242_423-DJU07-A005-G05_S1_L001_R1_001.fastq.gz,betula_pendula/40929_ID1242_423-DJU07-A005-G05_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
82,Sweden-Djurrod.DJU09,DJU09,betula_pendula/40564_ID1242_262-DJU09-A003-F09_S1_L001_R1_001.fastq.gz,betula_pendula/40564_ID1242_262-DJU09-A003-F09_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
83,Sweden-Djurrod.DJU10,DJU10,betula_pendula/40605_ID1242_303-DJU10-A004-G02_S1_L001_R1_001.fastq.gz,betula_pendula/40605_ID1242_303-DJU10-A004-G02_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
84,Sweden-Djurrod.DJU11,DJU11,betula_pendula/40643_ID1242_341-DJU11-A004-E07_S1_L001_R1_001.fastq.gz,betula_pendula/40643_ID1242_341-DJU11-A004-E07_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
85,Sweden-Djurrod.DJU12,DJU12,betula_pendula/40793_ID1242_95-DJU12-A001-G12_S1_L001_R1_001.fastq.gz,betula_pendula/40793_ID1242_95-DJU12-A001-G12_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
86,Sweden-Djurrod.DJU13,DJU13,betula_pendula/40847_ID1242_149-DJU13-A002-E07_S1_L001_R1_001.fastq.gz,betula_pendula/40847_ID1242_149-DJU13-A002-E07_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
87,Sweden-Djurrod.DJU53,DJU53,betula_pendula/40861_ID1242_163-DJU53-A002-C09_S1_L001_R1_001.fastq.gz,betula_pendula/40861_ID1242_163-DJU53-A002-C09_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
88,Sweden-Djurrod.DJU57,DJU57,betula_pendula/40546_ID1242_244-DJU57-A003-D07_S1_L001_R1_001.fastq.gz,betula_pendula/40546_ID1242_244-DJU57-A003-D07_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
89,Sweden-Djurrod.DJU59,DJU59,betula_pendula/40627_ID1242_325-DJU59-A004-E05_S1_L001_R1_001.fastq.gz,betula_pendula/40627_ID1242_325-DJU59-A004-E05_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
90,Sweden-Djurrod.DJU60,DJU60,betula_pendula/40585_ID1242_283-DJU60-A003-C12_S1_L001_R1_001.fastq.gz,betula_pendula/40585_ID1242_283-DJU60-A003-C12_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
91,Sweden-Djurrod.DJU63,DJU63,betula_pendula/40829_ID1242_131-DJU63-A002-C05_S1_L001_R1_001.fastq.gz,betula_pendula/40829_ID1242_131-DJU63-A002-C05_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
92,Sweden-Djurrod.DJU69,DJU69,betula_pendula/40928_ID1242_422-DJU69-A005-F05_S1_L001_R1_001.fastq.gz,betula_pendula/40928_ID1242_422-DJU69-A005-F05_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
93,Sweden-Djurrod.DJU70,DJU70,betula_pendula/40507_ID1242_205-DJU70-A003-E02_S1_L001_R1_001.fastq.gz,betula_pendula/40507_ID1242_205-DJU70-A003-E02_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
94,Sweden-Djurrod.DJU73,DJU73,betula_pendula/40555_ID1242_253-DJU73-A003-E08_S1_L001_R1_001.fastq.gz,betula_pendula/40555_ID1242_253-DJU73-A003-E08_S1_L001_R2_001.fastq.gz,Sweden,Djurrod,56.02,13.88,110
